Término,Frecuencia
burberry ni,2
todo es un desastre,2
"fuck you, baby contigo",2
ferrari mi,2
a mí me dio,2
prendas caras,2
les gusto mi brillo pa',2
porque usted,2
y todos saben,2
y nada me ha,2
lo mucho que te amo yo si tú me dieras un beso serías,2
no busques excusas tú misma orillaste a olvidarme de ti te,2
"pues no, señorita no me interesa saber nada de ti",2
los balenciaga pisando,2
italia estamos,2
no crei que con una,2
no te cansas de gritármelo,2
con que adornan graciosa,2
ven a hacerme feliz,2
pero a la luz del día,2
tu loca vanidad me alucinó,2
esos lindos ojitos azules,2
creo que tu corazón,2
las puertas,2
si te decepcioné,2
chula vista,2
sé que suena un poco loco,2
de jalisco,2
lo que quieras,2
siendo tú,2
si fuera fácil,2
moviendo mota,2
no pido disculpas,2
los que ustedes,2
no pasa nada ya saben que la vida es cara,2
de la vida nadie me la,2
no ha muerto escuchen este corrido,2
porque yo creo,2
pero se deterioró,2
si usted quisiera dejarme descubrir,2
como si fuera una neblina,2
yo le prometo,2
tú sabes que me dolió,2
mire señor,2
yo también me equivoqué,2
baccarat a,2
mi amor cuánto te extraño,2
no te lastimo,2
contigo me he sentido más,2
pero ya me cansé,2
pero te prefiero vivo,2
oh-no no,2
dentro de tu corazón,2
solo dinos cuál,2
los cuadros,2
a causa de unos balazos,2
al dios,2
somos gente seria traemos la bandera,2
mi tristeza y mi,2
tu hermosa mirada,2
si la verdad,2
don peluce,2
y si acaso me vieras te,2
yo soy de todas,2
te vuelvo crazy,2
amor de mi cariño por dios,2
que la moët,2
"yo sé, baby",2
me la paso borracho,2
los jueves 10,2
lo que me lastima,2
me pierdo en coquetas solo pa' olvidarte y amiri los trapos para cobijarme 5-5 al tiro,2
playa a mí,2
llorar fijate,2
no me des excusas,2
para que me marques,2
para estar juntitos todo este fin de semana,2
virlán garcía,2
ni la mota me pone contento,2
si no te hubieras ido seria,2
sin compromiso,2
lo que yo necesito,2
dándole vuelta a la esfera seguimos,2
pasa la lumbre,2
porque si tú te vas,2
decía la niña panchita mamá,2
esos ojos bellos que,2
dani garcia y,2
una morrita bien buena me besó y se me olvidó que,2
que pasen la botella,2
si soy el hombre,2
el plan,2
christian nodal,2
esa carita me hipnotiza y agarras el cuerno,2
mientras te paso,2
no cambio mi bandera verde,2
ya no hay más barreras desde que te enamoré me entiendes a la perfección,2
costales de mota,2
armando aguirre,2
súbete al maserati dime,2
por andar siempre en la clica,2
y así sigo todavía,2
con varias carteras de tecate los,2
tus arranques de mujer,2
pelo chino,2
era lastimarme,2
pero dime dónde encuentro todos los besos que me robaste,2
miedo de sentirme solo teniendote,2
piénsalo tú y yo tomando en la misma botella pasándola,2
"piénsalo me gustas, te gusto",2
me quiero poner bien ondeado llegué,2
lo traigo en la mente,2
que los traidores,2
el dolor que siento quisiera,2
no te vayas mi amor te,2
que padezcas lentamente,2
"ya, nomás me miran pasar",2
las niñas traviesas,2
pura agüita de calidad,2
el pelo largo,2
apenas te fuiste papá,2
la cara levanto empinándome,2
dios mío préstame,2
igual me la rifo irán anyways,2
le mando dinero a tus papás muevo,2
mugroson voy,2
y una red,2
por tratar de ser hombre y no cobarde me esta doliendo la derrota al recordarte,2
me miran seguido por el freeway jardinero,2
por eso quiero de mi mente separarte,2
la espumita del champagne,2
saca un blunt,2
que te llore el corazón,2
a la brisa,2
que te engañen de repente,2
como me encanta mirarte tu sonrisa,2
reflejando en los buenos tiempos,2
de botitas y sombrero,2
de seguro,2
si mi mentor,2
culiacán sinaloa,2
lo que la gente diga,2
no creo,2
yo seguiré 5-7,2
soy el r de los ántrax chino,2
el cuerno colgado,2
mi último deseo,2
bamopa escoltando,2
ando chambeando,2
allá y pa',2
mi hijo pero,2
mamá agradecidos,2
ganando dinero poder,2
siempre desde joven,2
dime que diablos voy hacer,2
triste que sea mi realidad,2
el gran orgullo de ser,2
aquí la vida,2
ay que bonita también su catedral aquí,2
ay que bonito paseo del centenario,2
por que siempre,2
equipado me ven diario,2
tu perfume quedó en mi cama,2
concepcion echame,2
sabes que yo borracho,2
que afortunadamente te tengo nuevamente y yo seré,2
y yo seguiré,2
se te acabó la suerte,2
"ay, ay, no llores",2
de culiacán,2
tanto creo,2
la verdad que no me acuerdo,2
son cosas de la peda,2
mi plan clínico nuestro,2
te quiero tener,2
la etapa de la depre,2
yo he sido un vago,2
pero tu que me has dado golpes en el corazon,2
toda mi vida puedo ver,2
mi unico camino que me dejo tu amor,2
me hallaras frente a un trago de vino,2
por si a caso quisieras volver olvidando tu viejo,2
que por tantos años me,2
guerrero las,2
un jueves 20 de junio salieron,2
un capitán y un,2
a las 2 de la mañana iban,2
no tengo trono ni reina ni nadie quien me comprenda,2
la dulce y tierna,2
con dinero y sin dinero hago,2
llorar y llorar,2
te quiero pa,2
solo pensare en usted usted,2
soy el rey del despecho,2
de borrar un recuerdo ahora,2
yo quisiera olvidar,2
la pasamos haciendo business puro billete,2
traemos el sombrero,2
todo así tan a pecho de lo que un día,2
si otro amor,2
francisco fuentes jiménez,2
adiós río,2
dicen repleta de tiros,2
no me gusta,2
por las penas y los desengaños,2
conocer demasiado el dolor,2
vamos de farra,2
ya quiero besarte,2
dios me,2
mi paso,2
no te hace locuras,2
de la última,2
lo lamento,2
mi calendario,2
mayo zambada,2
ya tengo alguien que me da lo que tú no me diste extrañarte,2
"con ellas, el sexo",2
parfums de marly,2
el insta,2
soy la suerte,2
cuantas veces te advertí,2
soy así así,2
con todos mis defectos,2
porque ya alguien,2
nunca te engañe,2
la ropa estorba,2
sonrisa colgate,2
o si usted gusta,2
buena rama,2
porque no sé cuándo,2
sin pensarlo tambien me dejo,2
tu cariño como ave alburera,2
se seco la fuente,2
en mi jardin un jilguero,2
destapando un bote,2
conocer motivos,2
y tú serás,2
el alma que,2
me enseñó a vivir para dejarte de amar será mejor que nunca más te,2
que el merece,2
lo que yo deseaba solo para mí,2
me mate la ilusión que llevo dentro perdimos al,2
que la pasión,2
perdón por la promesa,2
de inventar,2
pero el dia,2
cumplí el sueño,2
hoy me ven mucho mejor,2
una jeep,2
no no me digan,2
pero ya pa’,2
de mi pastel,2
cuando me partí la madre,2
mi cuerpo,2
solo contigo puedo ver de frente solo contigo siento esta pasion,2
los palmas,2
mí ya,2
no tengo amigos,2
blunt prefiero,2
codiciado unas,2
de dos a tres quedé inconsciente y me dormí pero a las cuatro,2
los puteros todos me los sé un desmadre que cargo,2
como a las doce,2
guzman los torres,2
ay amor,2
"al contrario, yo voy",2
las botellas me están ayudando,2
con mis panas,2
otra tumba en san ignacio,2
celebrando el año nuevo en un rancho de durango,2
canelos de durango,2
ya no te acuerdes de aquel ayer olvida,2
criptomonedas me llegan y,2
las vegas brillando,2
y no me dejes,2
la gente de culiacán,2
y se los voy a demostrar me la paso,2
la tentación me volverá a vencer perdóname mi amor dame,2
los demonios,2
juntar nuestros corazones compartirte,2
ser un felices por,2
la noche llegó y me encuentro solitario,2
ya no tengo cerveza,2
un san judas,2
para remendar el daño,2
todo se jodió por mi decisión,2
pero no de fantasía,2
un niño bueno,2
la vida me va cambiando,2
ya te estás volviendo muy,2
una piedra en el camino,2
chiquilla linda botón,2
y hacerme feliz sin duda,2
porque yo aún la quiero porque la vi mucho más hermosa,2
yo quiero hacer junto a ti,2
una historia de amor que diga lo que yo,2
siento por ti!,2
tan solo dime que si,2
y hagamos el amor sin miedos,2
entre si,2
entre si! envueltos en las sabanas mojados,2
ya no aguanto los celos,2
"la gente solos tu y yo, solos tu y yo!",2
sour diesel pa,2
sombras del trópico,2
vidas marcadas,2
no tengo trono ni reina ni,2
louis v,2
con dinero y sin dinero,2
mi alma acelerar,2
y creatura hermosa,2
el baile,2
chiquilla linda ya,2
pero ya quedaste en el pasado,2
ya no tengo la necesidad,2
de irte,2
bien contentoso,2
a los celosos,2
bien contentoso y esta copa la levanto,2
a los chismosos que les duele,2
"dime, mi amor",2
buscando el fuego,2
"de aquí no me voy, juraste",2
"de mí, de mí",2
el corazón frío pa,2
te voy a comer,2
no quiero que seas una fantasia nada,2
si no eres tú,2
me dará los buenos días de cada amanecer?,2
me atrapas con loca pasión me entregas todo el corazón,2
ando bien malilla,2
soy de culiacan,2
y yo te digo,2
y guárdame esta noche para sentirme,2
soy un desastre no estaba pa' ti,2
le pusimos fin a,2
no soy de flores,2
yo no soy romantic,2
aquí hay lana segura y me diga: soy tuya bebé,2
tú me has pagado con moneda,2
se te nota,2
dejemos mil cositas para siempre,2
si tener ganas es pecado,2
muchas buenas amistades por muchísimos lugares,2
el que quiere de tu vida ser el dueño,2
el que quiere ser tu almohada soy yo soy yo el amor,2
en calentito,2
néctar lima,2
las narco-mantas el exceso,2
el r,2
linares las,2
aquí no hay miedo,2
"soy un desastre no puedo superarte ya no puedo más, me voy a tirar de un edificio porque soy un desastre",2
pareces barbie,2
aquí hay lana segura,2
tiktok yo no te censuro,2
yo sin su amor,2
porque mi vida se apaga ella es la estrella,2
las inalcanzables,2
la inteligencia,2
la mera vena,2
ti vive,2
qué mal me vi creer en ti,2
pero no te quedes callada que tu silencio solo me lastima el alma,2
con mi cuerno,2
yo te aconsejo,2
porque un amor,2
ya di mi nombre,2
tú no eres eva,2
mi vida esta de cabeza,2
si no te tengo,2
me siento un cero,2
sin ti no soy nadie,2
bien alta la bandera puro néctar,2
no nos andamos con mamadas,2
por si las dudas,2
de sonora,2
una eternidad te quiero agradecer,2
marca registrada,2
un abrazo tuyo me da tranquilidad solo le pido a,2
cuando tú no estás papá,2
no quiero llorar,2
eres moneda,2
mí últimamente,2
pura princesa,2
ser un cabrón,2
la buena vida traigo de oficio,2
caracter violento,2
tal vez algunos,2
por que su orden,2
new york trato,2
reventando estilo maña movi-mota,2
montadas en las tacomas,2
unidades cuatro cuatro amarrado traigo el radio manejo,2
por quererme tanto,2
por ser un hombre de bien,2
luis r tracas,2
por darme un buen ejemplo,2
nuevo laredo somos,2
truenen los cueros,2
veinte años en eventos,2
si se miran en movimiento,2
ya saben,2
no molestamos pueblo,2
"de laminados, la calaca a",2
el que quiere estar contigo mientras vivas,2
nos damos unos besos,2
ya dime qué,2
y te quiero poner casa,2
para que no haya malas interpretaciones,2
cuando no vienes,2
lo más sagrado que hay en mí amor,2
"la que, la que me impide esas cosas a pensar",2
lo más sagrado que hay en mí,2
el mejor papá,2
la movie,2
loquear llego el paniqueado,2
el maniaco enfermo los quería calmar deja,2
tomando hpnotiq,2
el diablo está vencido,2
te quiero mucho,2
a mí los chismes me vienen flojos,2
oh gloria aleluya cuan grande es nuestro dios si dios,2
tony y,2
bailando sola,2
la bebe,2
gracias a ti,2
le he batallado mucho en la vida desde muy niño,2
le batallaba,2
yo le agradezco a dios,2
mi chamaca del alma,2
mira chamaca del alma,2
con aquella mueca encima,2
a veces me pregunto pa,2
por eso disfruto cada,2
con la calma a la deriva,2
mi jente,2
la bebe te ves bonita fumándole,2
sé que das todo por mi sé,2
porque tú fuiste la que,2
puro 413,2
insta hoy tú no llegas a dormir,2
no tienes ningún motivo,2
porque aquí tengo,2
ismael zambada,2
te amo por,2
el de la barba cerrada,2
te necesito no te amo,2
tu me haces fuerte,2
las fresas sirven de distracción,2
los verdes,2
ni eleguá,2
te amo por lo que soy cuando estoy contigo,2
no te amo,2
si tu te vas tal,2
cuando no estas soy un pedazo de nada,2
antes no querías,2
me confiesa,2
gracias mamá por decirme te amo,2
ya que me enfadaron los mande a calmar si no se calmaban los iba trozar,2
siempre me pones a temblar deja,2
una sacudida y puro pa' adelante que oportunidades todavía hay,2
si digamos que la vida,2
chale! me,2
si no te veo,2
y pa los,2
pues yo te amo,2
ojos de diamantes,2
la mona lisa,2
al polvo bendito,2
si me muero rico,2
esa noche parís,2
las dom péri,2
el vino del puto dolor,2
cuando me arruñas la espalda,2
zapatillas gucci,2
desperdicio la plata,2
y el alcohol amargo mi,2
el mundo es muy grande,2
guzmán pa,2
yo sigo siendo tu niño,2
seguirán habiendo chapitos son,2
pero no me da la gana,2
las rejas,2
eso sí es de dar coraje vieras,2
pues de quién quieres burlarte,2
me de gusto el saber,2
gracias por el detalle,2
antro vamos,2
me baje pal centinela tijuana,2
traemos el mando en,2
la fiesta con un buen molly,2
jet skis,2
porque aquí no todo es chamba,2
no acostumbro los arreglos,2
san luis río colorado,2
kiss baby,2
los monstruos,2
china siempre,2
ya no te acuerdes de aquel ayer,2
de cuando era pequeño,2
de mi fortaleza,2
hoy te robaré un besito,2
cuando tu me des la espalda...,2
aun que llorare me queda la melancolía,2
estoy a acostumbrado alas,2
no te preocupes por mi,2
compa jorsshh fuerza regida y,2
"algo bien, mi 'apá ¡uh!",2
te voy a conquistar a como dé lugar,2
me gustas mucho pa,2
no te dejes,2
yo y mi compadre m gordo,2
que soy un vago,2
sé que te,2
me encanta verte de lejitos,2
pero te encanta siempre hacerte de rogar qué linda te miras,2
el diablo me,2
te arremangué en la cama,2
te aproveché de los pies a la cabeza,2
y con la esposa de mi suegro ¿cómo la ves?,2
la primer mirada,2
esa última rosa,2
c empresa sm el 2,2
chuyin y,2
diviso el panorama cuando empieza a anochecer de mi tierra linda y sultana y que lleva por nombre,2
sí señor ciudad de monterrey,2
los altos me,2
pancho villa nadie,2
mi mirada seria,2
con la hielera,2
mi amigo fumando otro gallo,2
una trayectoria en el tiempo he dejado a mi destino,2
el aire tiene tu sonrisa,2
no digas que debo,2
porque si te resistes,2
cuando nos rozamos la piel,2
me encanta besarte,2
"mi vida, contigo",2
no me digas nada,2
nos amamos tanto,2
otro whiscacho me,2
te engañé con tu hermana,2
no es mi culpa haber nacido mujeriego,2
no me hubiera enamorado,2
como esos amantes,2
amor de mi vida,2
amigos simplemente amigos y nada mas,2
ya no llegas a dormir,2
no sé por qué me quieren separar de ti vamos,2
si estoy bien loco,2
alfil 2 cuida tuca víctor,2
cuando les dices,2
cuando nos queríamos cuando éramos felices y no lo sabíamos,2
como en los viejos tiempos,2
"otra vez, esa sensación extraña que me dice que todavía me amas por ahora",2
no hace falta decir,2
eres mi razón,2
que para tus miedos yo tengo la cura eres,2
te miré,2
no voy a defraudarte,2
casa yo,2
no me culpes pues te las merecías,2
cuánto debo quererte que todo perdono seremos,2
si el destino te lleva,2
porque no me advertiste que solo querías jugar así me hubiera cuidado,2
con todo el respeto a dios te,2
mucho menos pa,2
para no pensar en mí?,2
porque sin pensarlo,2
si yo todo te di,2
de matar a los cobardes,2
no importa donde,2
hubiera y sea bueno o malo,2
agradezco a,2
mi ángel en el cielo adorna,2
"aquí me reporto, le salgo yo somos furia blanca",2
del comando cano,2
el camino es largo,2
este cabrón,2
tú y yo quisimos jugar a querernos,2
no te he,2
pues me gustaste,2
tu decidiste entregarme tus besos,2
con los ojotes pelones,2
arriba la,2
te trajo a ti a mi vida,2
cinco estrellas,2
los gallos y la juca,2
yo me fui a enamorar,2
tu no tienes,2
me entrego su corazon sin ponerme,2
por que se que ella mequiero asi como yo la quiero,2
con todo y sus defectos la amo,2
yo quiero mi bombón,2
la bellota,2
una frasecita,2
"para crear a la niña perfecta azúcar, flores",2
"amor, amor",2
con la mano,2
con bombón,2
esas carreras del cerro perdieron vida y caballos,2
gdl polvo,2
somos bélicos,2
con toda el alma,2
vice city ruedas,2
el deseo de amarme que sufres cuando me alejo de ti pero aun te resistes al caer en mis brazos no aceptas que has nacido para mí sé que está cerca el día en que,2
la fresada pa' la albercada bikinis ferragamo,2
no volverás a decirme que no pronto vas a rendirte y,2
el año,2
mis balas,2
si es para ti yo tengo libre toda la semana,2
dime qué puedo hacer,2
te quiero conocer,2
y yo le pregunté,2
te quiero escribir,2
pero quiero,2
con su sonrisa me hipnotice no sé qué hacer,2
playa del carmen culos,2
sin yolanda,2
romper con el hielo,2
con eso te animo a dejarme,2
mañana regreso a,2
que poquito a poquito te,2
porque siento en el alma,2
las puertas de tu corazón,2
pero él no es el patrón,2
tú me agarras,2
no esperaba tanto dios,2
hasta que la muerte,2
yo voy a ser tuyo,2
te quise,2
te fuiste sin decirme nada,2
aquí estaré no,2
cuando gustes tú,2
la cagué y no pensé,2
y discúlpame mi mal,2
quererte besar,2
no me enfoqué en ti,2
antes de ti yo no sabía,2
lo que era estar enamorado,2
así no hay quien te aguante mejor te voy a cambiar,2
me has hecho ver la vida,2
de una forma diferente,2
lo has cambiado todo indiscutiblemente y por siempre,2
el gobierno,2
me voy a quedar muy corto con estas palabras no esperaba alguien como tú en mi vida,2
un día nos separe,2
por el resto de mi vida,2
versace champú lady gaga,2
aún con mis locuras,2
cuando el amor,2
mi corazon sabia amor,2
tan solo besos,2
hoy me siento triste,2
